              t                   M              a
    1.23833e-21         1.00000e+17    8.00000e-01
    2.47665e-21         9.77517e+16    7.74663e-01
    3.71498e-21         9.55781e+16    7.52119e-01
    4.95331e-21         9.34341e+16    7.31822e-01
    6.19164e-21         9.12672e+16    7.13112e-01
    7.42996e-21         8.90632e+16    6.95815e-01
    8.66829e-21         8.67950e+16    6.79645e-01
    9.90662e-21         8.44490e+16    6.64522e-01
    1.11449e-20         8.19920e+16    6.50240e-01
    1.23833e-20         7.94069e+16    6.36760e-01
    1.36216e-20         7.66723e+16    6.23799e-01
    1.48599e-20         7.37613e+16    6.11196e-01
    1.60983e-20         7.06395e+16    5.98933e-01
    1.73366e-20         6.72415e+16    5.87038e-01
    1.85749e-20         6.34934e+16    5.75500e-01
    1.98132e-20         5.92920e+16    5.64300e-01
    2.10516e-20         5.44849e+16    5.52955e-01
    2.16707e-20         5.16466e+16    5.47062e-01
    2.22899e-20         4.84925e+16    5.40983e-01
    2.29091e-20         4.49202e+16    5.34665e-01
    2.35282e-20         4.07618e+16    5.28022e-01
    2.38378e-20         3.82362e+16    5.24457e-01
    2.41474e-20         3.53656e+16    5.20699e-01
    2.44570e-20         3.20096e+16    5.16689e-01
    2.46118e-20         2.99611e+16    5.14508e-01
    2.47665e-20         2.76227e+16    5.12193e-01
    2.49213e-20         2.48714e+16    5.09700e-01
    2.49987e-20         2.31745e+16    5.08329e-01
    2.50761e-20         2.12198e+16    5.06862e-01
    2.51148e-20         2.00541e+16    5.06065e-01
    2.51535e-20         1.87489e+16    5.05221e-01
    2.51922e-20         1.72556e+16    5.04319e-01
    2.52116e-20         1.63741e+16    5.03830e-01
    2.52309e-20         1.53951e+16    5.03313e-01
    2.52503e-20         1.42876e+16    5.02764e-01
    2.52696e-20         1.30018e+16    5.02171e-01
    2.52793e-20         1.22254e+16    5.01846e-01
    2.52890e-20         1.13472e+16    5.01499e-01
    2.52986e-20         1.03279e+16    5.01125e-01
    2.53035e-20         9.71264e+15    5.00920e-01
    2.53083e-20         9.01698e+15    5.00701e-01
    2.53132e-20         8.20983e+15    5.00465e-01
    2.53156e-20         7.72300e+15    5.00335e-01
    2.53180e-20         7.17285e+15    5.00196e-01
    2.53204e-20         6.53507e+15    5.00047e-01
    2.53216e-20         6.15090e+15    4.99965e-01
    2.53228e-20         5.71723e+15    4.99877e-01
    2.53240e-20         5.21529e+15    4.99781e-01
    2.53246e-20         4.91367e+15    4.99727e-01
    2.53252e-20         4.57389e+15    4.99669e-01
    2.53259e-20         4.18176e+15    4.99605e-01
    2.53262e-20         3.94719e+15    4.99570e-01
    2.53265e-20         3.68391e+15    4.99532e-01
    2.53268e-20         3.38166e+15    4.99490e-01
    2.53269e-20         3.20232e+15    4.99467e-01
    2.53271e-20         3.00231e+15    4.99442e-01
    2.53272e-20         2.77478e+15    4.99415e-01
    2.53274e-20         2.50840e+15    4.99386e-01
    2.53274e-20         2.34542e+15    4.99369e-01
    2.53275e-20         2.15899e+15    4.99351e-01
    2.53276e-20         2.04899e+15    4.99341e-01
    2.53276e-20         1.92686e+15    4.99330e-01
    2.53276e-20         1.78876e+15    4.99318e-01
    2.53277e-20         1.62851e+15    4.99305e-01
    2.53277e-20         1.53184e+15    4.99298e-01
    2.53277e-20         1.42258e+15    4.99290e-01
    2.53277e-20         1.29589e+15    4.99282e-01
    2.53277e-20         1.21956e+15    4.99277e-01
    2.53277e-20         1.13337e+15    4.99272e-01
    2.53278e-20         1.03358e+15    4.99266e-01
    2.53278e-20         9.73584e+14    4.99263e-01
    2.53278e-20         9.05965e+14    4.99260e-01
    2.53278e-20         8.27875e+14    4.99256e-01
    2.53278e-20         7.81117e+14    4.99254e-01
    2.53278e-20         7.28593e+14    4.99252e-01
    2.53278e-20         6.68223e+14    4.99249e-01
    2.53278e-20         6.32338e+14    4.99248e-01
    2.53278e-20         5.92264e+14    4.99246e-01
    2.53278e-20         5.46583e+14    4.99245e-01
    2.53278e-20         4.92949e+14    4.99243e-01
    2.53278e-20         4.59978e+14    4.99242e-01
    2.53278e-20         4.22112e+14    4.99241e-01
    2.53278e-20         3.99629e+14    4.99240e-01
    2.53278e-20         3.74546e+14    4.99240e-01
    2.53278e-20         3.45990e+14    4.99239e-01
    2.53278e-20         3.12527e+14    4.99238e-01
    2.53278e-20         2.92020e+14    4.99238e-01
    2.53278e-20         2.68533e+14    4.99237e-01
    2.53278e-20         2.54644e+14    4.99237e-01
    2.53278e-20         2.39200e+14    4.99237e-01
    2.53278e-20         2.21697e+14    4.99237e-01
    2.53278e-20         2.01321e+14    4.99236e-01
    2.53278e-20         1.88966e+14    4.99236e-01
    2.53278e-20         1.74943e+14    4.99236e-01
    2.53278e-20         1.58582e+14    4.99236e-01
    2.53278e-20         1.48626e+14    4.99235e-01
    2.53278e-20         1.37292e+14    4.99235e-01
    2.53278e-20         1.24009e+14    4.99235e-01
    2.53278e-20         1.15868e+14    4.99235e-01
    2.53278e-20         1.06544e+14    4.99235e-01
    2.53278e-20         1.01030e+14    4.99235e-01
    2.53278e-20         9.48979e+13    4.99235e-01
    2.53278e-20         8.79476e+13    4.99235e-01
    2.53278e-20         7.98553e+13    4.99235e-01
    2.53278e-20         7.49475e+13    4.99235e-01
