              t                   M              a
    1.23833e-21         1.00000e+17    8.00000e-01
    2.47665e-21         9.77694e+16    7.74397e-01
    3.71498e-21         9.56172e+16    7.51622e-01
    4.95331e-21         9.34962e+16    7.31129e-01
    6.19164e-21         9.13553e+16    7.12250e-01
    7.42996e-21         8.91797e+16    6.94790e-01
    8.66829e-21         8.69417e+16    6.78501e-01
    9.90662e-21         8.46278e+16    6.63263e-01
    1.11449e-20         8.22051e+16    6.48910e-01
    1.23833e-20         7.96568e+16    6.35399e-01
    1.36216e-20         7.69640e+16    6.22382e-01
    1.48599e-20         7.40996e+16    6.09765e-01
    1.60983e-20         7.10302e+16    5.97535e-01
    1.73366e-20         6.76905e+16    5.85722e-01
    1.85749e-20         6.40118e+16    5.74321e-01
    1.98132e-20         5.98981e+16    5.63290e-01
    2.10516e-20         5.52079e+16    5.52130e-01
    2.22899e-20         4.96977e+16    5.40654e-01
    2.29091e-20         4.63049e+16    5.34664e-01
    2.35282e-20         4.23992e+16    5.28424e-01
    2.38378e-20         4.00683e+16    5.25125e-01
    2.41474e-20         3.74578e+16    5.21678e-01
    2.44570e-20         3.44696e+16    5.18053e-01
    2.46118e-20         3.27045e+16    5.16121e-01
    2.47665e-20         3.07435e+16    5.14102e-01
    2.49213e-20         2.85239e+16    5.11973e-01
    2.50761e-20         2.59450e+16    5.09704e-01
    2.51535e-20         2.43862e+16    5.08474e-01
    2.52309e-20         2.26215e+16    5.07173e-01
    2.53083e-20         2.05705e+16    5.05778e-01
    2.53470e-20         1.93302e+16    5.05019e-01
    2.53857e-20         1.79256e+16    5.04213e-01
    2.54244e-20         1.62921e+16    5.03347e-01
    2.54438e-20         1.53033e+16    5.02874e-01
    2.54631e-20         1.41826e+16    5.02371e-01
    2.54825e-20         1.28777e+16    5.01829e-01
    2.54921e-20         1.20863e+16    5.01531e-01
    2.55018e-20         1.11878e+16    5.01215e-01
    2.55115e-20         1.01393e+16    5.00872e-01
    2.55163e-20         9.50092e+15    5.00684e-01
    2.55212e-20         8.77392e+15    5.00483e-01
    2.55260e-20         7.92143e+15    5.00266e-01
    2.55284e-20         7.39851e+15    5.00145e-01
    2.55308e-20         6.79904e+15    5.00016e-01
    2.55320e-20         6.44413e+15    4.99946e-01
    2.55332e-20         6.04903e+15    4.99871e-01
    2.55345e-20         5.60064e+15    4.99791e-01
    2.55357e-20         5.07757e+15    4.99702e-01
    2.55363e-20         4.75937e+15    4.99652e-01
    2.55369e-20         4.39720e+15    4.99598e-01
    2.55375e-20         3.97291e+15    4.99538e-01
    2.55378e-20         3.71304e+15    4.99504e-01
    2.55381e-20         3.41551e+15    4.99467e-01
    2.55382e-20         3.23969e+15    4.99447e-01
    2.55384e-20         3.04428e+15    4.99425e-01
    2.55385e-20         2.82298e+15    4.99401e-01
    2.55387e-20         2.56561e+15    4.99375e-01
    2.55388e-20         2.40982e+15    4.99361e-01
    2.55388e-20         2.23323e+15    4.99345e-01
    2.55389e-20         2.02761e+15    4.99328e-01
    2.55390e-20         1.90288e+15    4.99318e-01
    2.55390e-20         1.76128e+15    4.99307e-01
    2.55390e-20         1.59599e+15    4.99296e-01
    2.55390e-20         1.49534e+15    4.99289e-01
    2.55391e-20         1.38068e+15    4.99282e-01
    2.55391e-20         1.24619e+15    4.99274e-01
    2.55391e-20         1.16365e+15    4.99270e-01
    2.55391e-20         1.06898e+15    4.99265e-01
    2.55391e-20         1.01289e+15    4.99262e-01
    2.55391e-20         9.50414e+14    4.99259e-01
    2.55391e-20         8.79457e+14    4.99256e-01
    2.55391e-20         7.96589e+14    4.99252e-01
    2.55391e-20         7.46086e+14    4.99250e-01
    2.55391e-20         6.88514e+14    4.99248e-01
    2.55391e-20         6.20911e+14    4.99246e-01
    2.55391e-20         5.79349e+14    4.99245e-01
    2.55391e-20         5.31609e+14    4.99243e-01
    2.55391e-20         5.03259e+14    4.99242e-01
    2.55391e-20         4.71626e+14    4.99242e-01
    2.55391e-20         4.35607e+14    4.99241e-01
    2.55391e-20         3.93385e+14    4.99240e-01
    2.55391e-20         3.67499e+14    4.99239e-01
    2.55391e-20         3.37838e+14    4.99238e-01
    2.55391e-20         3.20289e+14    4.99238e-01
    2.55391e-20         3.00764e+14    4.99238e-01
    2.55391e-20         2.78622e+14    4.99237e-01
    2.55391e-20         2.52821e+14    4.99237e-01
    2.55391e-20         2.37153e+14    4.99237e-01
    2.55391e-20         2.19346e+14    4.99236e-01
    2.55391e-20         1.98531e+14    4.99236e-01
    2.55391e-20         1.85826e+14    4.99236e-01
    2.55391e-20         1.71325e+14    4.99236e-01
    2.55391e-20         1.54266e+14    4.99235e-01
    2.55391e-20         1.43745e+14    4.99235e-01
    2.55391e-20         1.31628e+14    4.99235e-01
    2.55391e-20         1.24403e+14    4.99235e-01
    2.55391e-20         1.16314e+14    4.99235e-01
    2.55391e-20         1.07061e+14    4.99235e-01
    2.55391e-20         1.01600e+14    4.99235e-01
    2.55391e-20         9.55368e+13    4.99235e-01
    2.55391e-20         8.86791e+13    4.99235e-01
    2.55391e-20         8.07197e+13    4.99235e-01
    2.55391e-20         7.59165e+13    4.99235e-01
    2.55391e-20         7.04863e+13    4.99235e-01
    2.55391e-20         6.41872e+13    4.99235e-01
    2.55391e-20         6.03891e+13    4.99235e-01
    2.55391e-20         5.60983e+13    4.99235e-01
    2.55391e-20         5.11259e+13    4.99235e-01
    2.55391e-20         4.81326e+13    4.99234e-01
    2.55391e-20         4.47555e+13    4.99234e-01
    2.55391e-20         4.08495e+13    4.99234e-01
