              t                   M              a
    1.23833e-21         1.00000e+17    8.00000e-01
    1.23833e-21         9.60063e+16    7.54992e-01
    1.23833e-21         9.22114e+16    7.18680e-01
    1.23833e-21         8.83502e+16    6.87582e-01
    1.23833e-21         8.42954e+16    6.60211e-01
    1.23833e-21         7.99259e+16    6.35764e-01
    1.23833e-21         7.51339e+16    6.13406e-01
    1.23833e-21         6.97822e+16    5.92246e-01
    1.23833e-21         6.35987e+16    5.72356e-01
    1.23833e-21         5.98803e+16    5.63032e-01
    1.23833e-21         5.56956e+16    5.53465e-01
    1.23833e-21         5.08700e+16    5.43561e-01
    1.23833e-21         4.79849e+16    5.38367e-01
    1.23833e-21         4.47467e+16    5.32975e-01
    1.23833e-21         4.10244e+16    5.27309e-01
    1.23833e-21         3.88098e+16    5.24284e-01
    1.23833e-21         3.63350e+16    5.21115e-01
    1.23833e-21         3.35113e+16    5.17764e-01
    1.23833e-21         3.01913e+16    5.14173e-01
    1.23833e-21         2.81459e+16    5.12208e-01
    1.23833e-21         2.57923e+16    5.10113e-01
    1.23833e-21         2.43909e+16    5.08977e-01
    1.23833e-21         2.28237e+16    5.07778e-01
    1.23833e-21         2.10338e+16    5.06499e-01
    1.23833e-21         1.99800e+16    5.05807e-01
    1.23833e-21         1.88121e+16    5.05078e-01
    1.23833e-21         1.74946e+16    5.04305e-01
    1.23833e-21         1.59713e+16    5.03473e-01
    1.23833e-21         1.50573e+16    5.03018e-01
    1.23833e-21         1.40290e+16    5.02535e-01
    1.23833e-21         1.28445e+16    5.02016e-01
    1.23833e-21         1.21379e+16    5.01733e-01
    1.23833e-21         1.13467e+16    5.01432e-01
    1.23833e-21         1.04413e+16    5.01111e-01
    1.23833e-21         9.90662e+15    5.00935e-01
    1.23833e-21         9.31270e+15    5.00750e-01
    1.23833e-21         8.64062e+15    5.00553e-01
    1.23833e-21         7.85991e+15    5.00340e-01
    1.23833e-21         7.38815e+15    5.00223e-01
    1.23833e-21         6.85422e+15    5.00098e-01
    1.23833e-21         6.23387e+15    4.99963e-01
    1.23833e-21         5.85889e+15    4.99888e-01
    1.23833e-21         5.43436e+15    4.99807e-01
    1.23833e-21         4.94092e+15    4.99718e-01
    1.23833e-21         4.64246e+15    4.99668e-01
    1.23833e-21         4.30438e+15    4.99615e-01
    1.23833e-21         3.91111e+15    4.99555e-01
