Evolution of the BH masses and spins as functions of time.
Total number of time iterations: 953

              t                   M              a
    1.23833e-21         1.00000e+17    5.00000e-01
    2.47665e-21         1.00000e+17    5.00000e-01
    4.95331e-21         1.00000e+17    5.00000e-01
    9.90662e-21         1.00000e+17    5.00000e-01
    1.98132e-20         1.00000e+17    5.00000e-01
    3.96265e-20         1.00000e+17    5.00000e-01
    7.92530e-20         1.00000e+17    5.00000e-01
    1.58506e-19         1.00000e+17    5.00000e-01
    3.17012e-19         1.00000e+17    5.00000e-01
    6.34024e-19         1.00000e+17    5.00000e-01
    1.26805e-18         1.00000e+17    5.00000e-01
    2.53609e-18         1.00000e+17    5.00000e-01
    5.07219e-18         1.00000e+17    5.00000e-01
    1.01444e-17         1.00000e+17    5.00000e-01
    2.02888e-17         1.00000e+17    5.00000e-01
    4.05775e-17         1.00000e+17    5.00000e-01
    8.11550e-17         1.00000e+17    5.00000e-01
    1.62310e-16         1.00000e+17    5.00000e-01
    3.24620e-16         1.00000e+17    5.00000e-01
    6.49240e-16         1.00000e+17    5.00000e-01
    1.29848e-15         1.00000e+17    5.00000e-01
    2.59696e-15         1.00000e+17    5.00000e-01
    5.19392e-15         1.00000e+17    5.00000e-01
    1.03878e-14         1.00000e+17    5.00000e-01
    2.07757e-14         1.00000e+17    5.00000e-01
    4.15514e-14         1.00000e+17    5.00000e-01
    8.31027e-14         1.00000e+17    5.00000e-01
    1.66205e-13         1.00000e+17    5.00000e-01
    3.32411e-13         1.00000e+17    5.00000e-01
    6.64822e-13         1.00000e+17    5.00000e-01
    1.32964e-12         1.00000e+17    5.00000e-01
    2.65929e-12         1.00000e+17    5.00000e-01
    5.31858e-12         1.00000e+17    5.00000e-01
    1.06372e-11         1.00000e+17    5.00000e-01
    2.12743e-11         1.00000e+17    5.00000e-01
    4.25486e-11         1.00000e+17    5.00000e-01
    8.50972e-11         1.00000e+17    5.00000e-01
    1.70194e-10         1.00000e+17    5.00000e-01
    3.40389e-10         1.00000e+17    5.00000e-01
    6.80778e-10         1.00000e+17    5.00000e-01
    1.36156e-09         1.00000e+17    5.00000e-01
    2.72311e-09         1.00000e+17    5.00000e-01
    5.44622e-09         1.00000e+17    5.00000e-01
    1.08924e-08         1.00000e+17    5.00000e-01
    2.17849e-08         1.00000e+17    5.00000e-01
    4.35698e-08         1.00000e+17    5.00000e-01
    8.71395e-08         1.00000e+17    5.00000e-01
    1.74279e-07         1.00000e+17    5.00000e-01
    3.48558e-07         1.00000e+17    5.00000e-01
    6.97116e-07         1.00000e+17    5.00000e-01
    1.39423e-06         1.00000e+17    5.00000e-01
    2.78847e-06         1.00000e+17    5.00000e-01
    5.57693e-06         1.00000e+17    5.00000e-01
    1.11539e-05         1.00000e+17    5.00000e-01
    2.23077e-05         1.00000e+17    5.00000e-01
    4.46154e-05         1.00000e+17    5.00000e-01
    8.92309e-05         1.00000e+17    5.00000e-01
    1.78462e-04         1.00000e+17    5.00000e-01
    3.56924e-04         1.00000e+17    5.00000e-01
    7.13847e-04         1.00000e+17    5.00000e-01
    1.42769e-03         1.00000e+17    5.00000e-01
    2.85539e-03         1.00000e+17    5.00000e-01
    5.71078e-03         1.00000e+17    5.00000e-01
    1.14216e-02         1.00000e+17    5.00000e-01
    2.28431e-02         1.00000e+17    5.00000e-01
    4.56862e-02         1.00000e+17    5.00000e-01
    9.13724e-02         1.00000e+17    5.00000e-01
    1.82745e-01         1.00000e+17    5.00000e-01
    3.65490e-01         1.00000e+17    5.00000e-01
    7.30979e-01         1.00000e+17    5.00000e-01
    1.46196e+00         1.00000e+17    5.00000e-01
    2.92392e+00         1.00000e+17    5.00000e-01
    5.84784e+00         1.00000e+17    5.00000e-01
    1.16957e+01         1.00000e+17    5.00000e-01
    2.33913e+01         1.00000e+17    5.00000e-01
    4.67827e+01         1.00000e+17    5.00000e-01
    9.35654e+01         1.00000e+17    5.00000e-01
    1.87131e+02         1.00000e+17    5.00000e-01
    3.74261e+02         1.00000e+17    5.00000e-01
    7.48523e+02         1.00000e+17    5.00000e-01
    1.49705e+03         1.00000e+17    5.00000e-01
    2.99409e+03         1.00000e+17    5.00000e-01
    5.98818e+03         1.00000e+17    5.00000e-01
    1.19764e+04         1.00000e+17    5.00000e-01
    2.39527e+04         1.00000e+17    5.00000e-01
    4.79055e+04         1.00000e+17    5.00000e-01
    9.58109e+04         1.00000e+17    5.00000e-01
    1.91622e+05         1.00000e+17    5.00000e-01
    3.83244e+05         1.00000e+17    5.00000e-01
    7.66488e+05         1.00000e+17    5.00000e-01
    1.53298e+06         1.00000e+17    5.00000e-01
    3.06595e+06         1.00000e+17    5.00000e-01
    6.13190e+06         1.00000e+17    5.00000e-01
    1.22638e+07         1.00000e+17    5.00000e-01
    2.45276e+07         1.00000e+17    5.00000e-01
    4.90552e+07         1.00000e+17    5.00000e-01
    9.81104e+07         1.00000e+17    5.00000e-01
    1.96221e+08         1.00000e+17    5.00000e-01
    3.92442e+08         1.00000e+17    5.00000e-01
    7.84883e+08         1.00000e+17    5.00000e-01
    1.56977e+09         1.00000e+17    5.00000e-01
    3.13953e+09         1.00000e+17    5.00000e-01
    6.27907e+09         1.00000e+17    5.00000e-01
    1.25581e+10         1.00000e+17    5.00000e-01
    2.51163e+10         1.00000e+17    5.00000e-01
    5.02325e+10         1.00000e+17    5.00000e-01
    1.00465e+11         1.00000e+17    5.00000e-01
