              t                   M              a
    1.23833e-21         1.00000e+17    8.00000e-01
    2.47665e-21         1.00000e+17    8.00000e-01
    4.95331e-21         1.00000e+17    8.00000e-01
    9.90662e-21         1.00000e+17    8.00000e-01
    1.98132e-20         1.00000e+17    8.00000e-01
    3.96265e-20         1.00000e+17    8.00000e-01
    7.92530e-20         1.00000e+17    8.00000e-01
    1.58506e-19         1.00000e+17    8.00000e-01
    3.17012e-19         1.00000e+17    8.00000e-01
    6.34024e-19         1.00000e+17    8.00000e-01
    1.26805e-18         1.00000e+17    8.00000e-01
    2.53609e-18         1.00000e+17    8.00000e-01
    5.07219e-18         1.00000e+17    8.00000e-01
    1.01444e-17         1.00000e+17    8.00000e-01
    2.02888e-17         1.00000e+17    8.00000e-01
    4.05775e-17         1.00000e+17    8.00000e-01
    8.11550e-17         1.00000e+17    8.00000e-01
    1.62310e-16         1.00000e+17    8.00000e-01
    3.24620e-16         1.00000e+17    8.00000e-01
    6.49240e-16         1.00000e+17    8.00000e-01
    1.29848e-15         1.00000e+17    8.00000e-01
    2.59696e-15         1.00000e+17    8.00000e-01
    5.19392e-15         1.00000e+17    8.00000e-01
    1.03878e-14         1.00000e+17    8.00000e-01
    2.07757e-14         1.00000e+17    8.00000e-01
    4.15514e-14         1.00000e+17    8.00000e-01
    8.31027e-14         1.00000e+17    8.00000e-01
    1.66205e-13         1.00000e+17    8.00000e-01
    3.32411e-13         1.00000e+17    8.00000e-01
    6.64822e-13         1.00000e+17    8.00000e-01
    1.32964e-12         1.00000e+17    8.00000e-01
    2.65929e-12         1.00000e+17    8.00000e-01
    5.31858e-12         1.00000e+17    8.00000e-01
    1.06372e-11         1.00000e+17    8.00000e-01
    2.12743e-11         1.00000e+17    8.00000e-01
    4.25486e-11         9.99999e+16    7.99999e-01
    8.50972e-11         9.99998e+16    7.99998e-01
    1.70194e-10         9.99997e+16    7.99996e-01
    3.40389e-10         9.99994e+16    7.99993e-01
    6.80778e-10         9.99988e+16    7.99986e-01
    1.36156e-09         9.99975e+16    7.99972e-01
    2.72311e-09         9.99951e+16    7.99944e-01
    5.44622e-09         9.99902e+16    7.99887e-01
    1.08924e-08         9.99804e+16    7.99775e-01
    2.17849e-08         9.99608e+16    7.99550e-01
    4.35698e-08         9.99216e+16    7.99100e-01
    8.71395e-08         9.98433e+16    7.98204e-01
    1.74279e-07         9.96869e+16    7.96418e-01
    3.48558e-07         9.93756e+16    7.92878e-01
    6.97116e-07         9.87583e+16    7.85924e-01
    1.39423e-06         9.75343e+16    7.72433e-01
    2.09135e-06         9.63233e+16    7.59702e-01
    2.78847e-06         9.51240e+16    7.47700e-01
    3.48558e-06         9.39256e+16    7.36300e-01
    4.18270e-06         9.27205e+16    7.25399e-01
    4.87981e-06         9.15074e+16    7.14980e-01
    5.57693e-06         9.02828e+16    7.04994e-01
    6.27405e-06         8.90390e+16    6.95377e-01
    6.97116e-06         8.77742e+16    6.86119e-01
    7.66828e-06         8.64865e+16    6.77209e-01
    8.36540e-06         8.51709e+16    6.68596e-01
    9.06251e-06         8.38205e+16    6.60257e-01
    9.75963e-06         8.24323e+16    6.52186e-01
    1.04567e-05         8.10030e+16    6.44375e-01
    1.11539e-05         7.95289e+16    6.36802e-01
    1.18510e-05         7.80068e+16    6.29340e-01
    1.25481e-05         7.64310e+16    6.22001e-01
    1.32452e-05         7.47960e+16    6.14782e-01
    1.39423e-05         7.30953e+16    6.07680e-01
    1.46394e-05         7.13201e+16    6.00694e-01
    1.53366e-05         6.94551e+16    5.93834e-01
    1.60337e-05         6.74883e+16    5.87097e-01
    1.67308e-05         6.54047e+16    5.80480e-01
    1.74279e-05         6.31862e+16    5.73970e-01
    1.81250e-05         6.08092e+16    5.67562e-01
    1.88221e-05         5.82451e+16    5.61106e-01
    1.95193e-05         5.54534e+16    5.54547e-01
    2.02164e-05         5.23770e+16    5.47851e-01
    2.09135e-05         4.89325e+16    5.40983e-01
    2.16106e-05         4.49915e+16    5.33865e-01
    2.19592e-05         4.26621e+16    5.30134e-01
    2.23077e-05         4.00702e+16    5.26266e-01
    2.26563e-05         3.71314e+16    5.22210e-01
    2.30048e-05         3.37075e+16    5.17921e-01
    2.31791e-05         3.16292e+16    5.15616e-01
    2.33534e-05         2.92684e+16    5.13184e-01
    2.35277e-05         2.65109e+16    5.10588e-01
    2.36148e-05         2.48300e+16    5.09178e-01
    2.37020e-05         2.29136e+16    5.07682e-01
    2.37891e-05         2.06629e+16    5.06072e-01
    2.38327e-05         1.92790e+16    5.05190e-01
    2.38762e-05         1.76891e+16    5.04248e-01
    2.38980e-05         1.67447e+16    5.03738e-01
    2.39198e-05         1.56909e+16    5.03199e-01
    2.39416e-05         1.44906e+16    5.02625e-01
    2.39634e-05         1.30832e+16    5.02005e-01
    2.39743e-05         1.22200e+16    5.01663e-01
    2.39852e-05         1.12304e+16    5.01298e-01
    2.39906e-05         1.06446e+16    5.01099e-01
    2.39961e-05         9.99255e+15    5.00889e-01
    2.40015e-05         9.25258e+15    5.00666e-01
    2.40069e-05         8.38952e+15    5.00424e-01
    2.40097e-05         7.86463e+15    5.00291e-01
    2.40124e-05         7.26733e+15    5.00149e-01
    2.40151e-05         6.56781e+15    4.99995e-01
    2.40165e-05         6.13957e+15    4.99910e-01
    2.40178e-05         5.64950e+15    4.99818e-01
    2.40185e-05         5.36011e+15    4.99767e-01
    2.40192e-05         5.03863e+15    4.99713e-01
    2.40199e-05         4.67482e+15    4.99653e-01
    2.40206e-05         4.25216e+15    4.99589e-01
    2.40209e-05         3.99674e+15    4.99552e-01
    2.40212e-05         3.70762e+15    4.99513e-01
    2.40216e-05         3.37165e+15    4.99470e-01
    2.40218e-05         3.16852e+15    4.99446e-01
    2.40219e-05         2.93852e+15    4.99420e-01
    2.40221e-05         2.67109e+15    4.99391e-01
    2.40222e-05         2.50926e+15    4.99375e-01
    2.40223e-05         2.32588e+15    4.99357e-01
    2.40223e-05         2.11245e+15    4.99338e-01
    2.40224e-05         1.98308e+15    4.99327e-01
    2.40224e-05         1.83628e+15    4.99316e-01
    2.40225e-05         1.66507e+15    4.99303e-01
    2.40225e-05         1.56096e+15    4.99295e-01
    2.40225e-05         1.44250e+15    4.99287e-01
    2.40225e-05         1.30377e+15    4.99279e-01
    2.40225e-05         1.21887e+15    4.99274e-01
    2.40226e-05         1.12172e+15    4.99268e-01
    2.40226e-05         1.06436e+15    4.99266e-01
    2.40226e-05         1.00066e+15    4.99262e-01
    2.40226e-05         9.28597e+14    4.99259e-01
    2.40226e-05         8.44908e+14    4.99255e-01
    2.40226e-05         7.94365e+14    4.99253e-01
    2.40226e-05         7.37184e+14    4.99251e-01
    2.40226e-05         6.70789e+14    4.99248e-01
    2.40226e-05         6.30694e+14    4.99247e-01
    2.40226e-05         5.85339e+14    4.99245e-01
    2.40226e-05         5.32684e+14    4.99244e-01
    2.40226e-05         5.00894e+14    4.99243e-01
    2.40226e-05         4.64941e+14    4.99242e-01
    2.40226e-05         4.23212e+14    4.99241e-01
    2.40226e-05         3.98030e+14    4.99240e-01
    2.40226e-05         3.69562e+14    4.99239e-01
    2.40226e-05         3.36538e+14    4.99238e-01
    2.40226e-05         3.16627e+14    4.99238e-01
    2.40226e-05         2.94132e+14    4.99238e-01
    2.40226e-05         2.68066e+14    4.99237e-01
    2.40226e-05         2.52375e+14    4.99237e-01
    2.40226e-05         2.34671e+14    4.99237e-01
    2.40226e-05         2.14197e+14    4.99236e-01
    2.40226e-05         2.01909e+14    4.99236e-01
    2.40226e-05         1.88079e+14    4.99236e-01
    2.40226e-05         1.72142e+14    4.99236e-01
    2.40226e-05         1.62629e+14    4.99236e-01
    2.40226e-05         1.51971e+14    4.99235e-01
    2.40226e-05         1.39765e+14    4.99235e-01
    2.40226e-05         1.32550e+14    4.99235e-01
    2.40226e-05         1.24528e+14    4.99235e-01
    2.40226e-05         1.15438e+14    4.99235e-01
    2.40226e-05         1.04862e+14    4.99235e-01
    2.40226e-05         9.84529e+13    4.99235e-01
    2.40226e-05         9.11824e+13    4.99235e-01
    2.40226e-05         8.27063e+13    4.99235e-01
    2.40226e-05         7.75550e+13    4.99235e-01
    2.40226e-05         7.16968e+13    4.99235e-01
    2.40226e-05         6.48420e+13    4.99235e-01
    2.40226e-05         6.06517e+13    4.99235e-01
    2.40226e-05         5.58624e+13    4.99235e-01
    2.40226e-05         5.30396e+13    4.99235e-01
    2.40226e-05         4.99082e+13    4.99235e-01
    2.40226e-05         4.63716e+13    4.99234e-01
    2.40226e-05         4.22750e+13    4.99234e-01
    2.40226e-05         3.98105e+13    4.99234e-01
    2.40226e-05         3.70314e+13    4.99234e-01
    2.40226e-05         3.38195e+13    4.99234e-01
    2.40226e-05         3.18941e+13    4.99234e-01
    2.40226e-05         2.97291e+13    4.99234e-01
    2.40226e-05         2.72374e+13    4.99234e-01
    2.40226e-05         2.57531e+13    4.99234e-01
    2.40226e-05         2.40928e+13    4.99234e-01
    2.40226e-05         2.21958e+13    4.99234e-01
    2.40226e-05         2.10783e+13    4.99234e-01
    2.40226e-05         1.98391e+13    4.99234e-01
    2.40226e-05         1.84403e+13    4.99234e-01
    2.40226e-05         1.68212e+13    4.99234e-01
    2.40226e-05         1.58483e+13    4.99234e-01
    2.40226e-05         1.47523e+13    4.99234e-01
    2.40226e-05         1.34873e+13    4.99234e-01
    2.40226e-05         1.27307e+13    4.99234e-01
    2.40226e-05         1.18814e+13    4.99234e-01
    2.40226e-05         1.09064e+13    4.99234e-01
    2.40226e-05         1.03278e+13    4.99234e-01
    2.40226e-05         9.68262e+12    4.99234e-01
    2.40226e-05         8.94856e+12    4.99234e-01
    2.40226e-05         8.08912e+12    4.99234e-01
    2.40226e-05         7.56324e+12    4.99234e-01
    2.40226e-05         6.96169e+12    4.99234e-01
    2.40226e-05         6.60669e+12    4.99234e-01
    2.40226e-05         6.21251e+12    4.99234e-01
    2.40226e-05         5.76673e+12    4.99234e-01
    2.40226e-05         5.24936e+12    4.99234e-01
    2.40226e-05         4.93717e+12    4.99234e-01
    2.40226e-05         4.58425e+12    4.99234e-01
    2.40226e-05         4.17490e+12    4.99234e-01
    2.40226e-05         3.92813e+12    4.99234e-01
    2.40226e-05         3.64937e+12    4.99234e-01
    2.40226e-05         3.32640e+12    4.99234e-01
    2.40226e-05         3.13203e+12    4.99234e-01
    2.40226e-05         2.91279e+12    4.99234e-01
    2.40226e-05         2.65931e+12    4.99234e-01
    2.40226e-05         2.50725e+12    4.99234e-01
    2.40226e-05         2.33619e+12    4.99234e-01
    2.40226e-05         2.13917e+12    4.99234e-01
    2.40226e-05         2.02167e+12    4.99234e-01
    2.40226e-05         1.89012e+12    4.99234e-01
    2.40226e-05         1.73962e+12    4.99234e-01
    2.40226e-05         1.65079e+12    4.99234e-01
    2.40226e-05         1.55214e+12    4.99234e-01
    2.40226e-05         1.44055e+12    4.99234e-01
    2.40226e-05         1.31101e+12    4.99234e-01
    2.40226e-05         1.23280e+12    4.99234e-01
    2.40226e-05         1.14436e+12    4.99234e-01
    2.40226e-05         1.04172e+12    4.99234e-01
    2.40226e-05         9.79788e+11    4.99234e-01
    2.40226e-05         9.09779e+11    4.99234e-01
    2.40226e-05         8.28581e+11    4.99234e-01
    2.40226e-05         7.79634e+11    4.99234e-01
    2.40226e-05         7.24349e+11    4.99234e-01
    2.40226e-05         6.60303e+11    4.99234e-01
    2.40226e-05         6.21767e+11    4.99234e-01
    2.40226e-05         5.78305e+11    4.99234e-01
    2.40226e-05         5.28065e+11    4.99234e-01
    2.40226e-05         4.97939e+11    4.99234e-01
    2.40226e-05         4.64056e+11    4.99234e-01
    2.40226e-05         4.25045e+11    4.99234e-01
    2.40226e-05         4.01794e+11    4.99234e-01
    2.40226e-05         3.75775e+11    4.99234e-01
    2.40226e-05         3.46028e+11    4.99234e-01
    2.40226e-05         3.28488e+11    4.99234e-01
    2.40226e-05         3.09024e+11    4.99234e-01
    2.40226e-05         2.87031e+11    4.99234e-01
    2.40226e-05         2.61538e+11    4.99234e-01
    2.40226e-05         2.46186e+11    4.99234e-01
    2.40226e-05         2.28859e+11    4.99234e-01
    2.40226e-05         2.08810e+11    4.99234e-01
    2.40226e-05         1.96768e+11    4.99234e-01
    2.40226e-05         1.83206e+11    4.99234e-01
    2.40226e-05         1.67563e+11    4.99234e-01
    2.40226e-05         1.58213e+11    4.99234e-01
    2.40226e-05         1.47725e+11    4.99234e-01
    2.40226e-05         1.35694e+11    4.99234e-01
    2.40226e-05         1.28566e+11    4.99234e-01
    2.40226e-05         1.20624e+11    4.99234e-01
    2.40226e-05         1.11602e+11    4.99234e-01
    2.40226e-05         1.01063e+11    4.99234e-01
    2.40226e-05         9.46376e+10    4.99234e-01
    2.40226e-05         8.73094e+10    4.99234e-01
    2.40226e-05         7.86996e+10    4.99234e-01
    2.40226e-05         7.34012e+10    4.99234e-01
    2.40226e-05         6.73102e+10    4.99234e-01
    2.40226e-05         6.36887e+10    4.99234e-01
    2.40226e-05         5.96435e+10    4.99234e-01
    2.40226e-05         5.50310e+10    4.99234e-01
    2.40226e-05         4.96130e+10    4.99234e-01
    2.40226e-05         4.62799e+10    4.99234e-01
    2.40226e-05         4.24495e+10    4.99234e-01
